Date,year,month_name,day_name,Sales,Cost Of Sales,Quantity Sold,Daily_Unit_Sales_Price,Gross_Profit,Gross_Profit_Percentage,Gross_Profit_Per_Unit,Gross_Profit_Per_Unit_Percentage,Previous_Unit_Price,Previous_Quantity,Promotion_Status
2014-06-15T00:00:00.000Z,2014,Jun,Sun,224232.121375094600,233554.032246433810,6991,32.07,-9321.91,-4.16,-1.33,-3.99,32.11,14745,No Promotion
2014-06-16T00:00:00.000Z,2014,Jun,Mon,185606.275014694720,193340.315365212450,5788,32.07,-7734.04,-4.17,-1.34,-4.00,32.07,6991,No Promotion
2014-06-17T00:00:00.000Z,2014,Jun,Tue,212687.509414812170,221403.645017239990,6632,32.07,-8716.14,-4.10,-1.31,-3.94,32.07,5788,No Promotion
2014-06-18T00:00:00.000Z,2014,Jun,Wed,184259.692421499730,192057.510847077790,5752,32.03,-7797.82,-4.23,-1.36,-4.06,32.07,6632,No Promotion
2014-06-19T00:00:00.000Z,2014,Jun,Thu,113735.816157779500,119544.019764080400,3578,31.79,-5808.20,-5.11,-1.62,-4.86,32.03,5752,No Promotion
2014-06-20T00:00:00.000Z,2014,Jun,Fri,203165.082975139840,205350.643078722410,6119,33.20,-2185.56,-1.08,-0.36,-1.06,31.79,3578,No Promotion
2014-06-21T00:00:00.000Z,2014,Jun,Sat,203345.244564754860,206918.912593865800,6161,33.01,-3573.67,-1.76,-0.58,-1.73,33.20,6119,Promotion
2014-06-22T00:00:00.000Z,2014,Jun,Sun,134944.488966956390,135372.527025031280,4015,33.61,-428.04,-0.32,-0.11,-0.32,33.01,6161,No Promotion
2014-06-23T00:00:00.000Z,2014,Jun,Mon,138298.210244966380,139206.026890080650,4133,33.46,-907.82,-0.66,-0.22,-0.65,33.61,4015,Promotion
2014-06-24T00:00:00.000Z,2014,Jun,Tue,36692.679861900491,35299.064235203216,1047,35.05,1393.62,3.80,1.33,3.95,33.46,4133,No Promotion
2014-06-25T00:00:00.000Z,2014,Jun,Wed,56077.542692130737,53925.257631037668,1601,35.03,2152.29,3.84,1.34,3.99,35.05,1047,Promotion
2014-06-26T00:00:00.000Z,2014,Jun,Thu,55780.707452340735,53688.241195050650,1592,35.04,2092.47,3.75,1.31,3.90,35.03,1601,No Promotion
2014-06-27T00:00:00.000Z,2014,Jun,Fri,131721.238316788800,127302.427134721380,3759,35.04,4418.81,3.35,1.18,3.47,35.04,1592,No Promotion
2014-06-28T00:00:00.000Z,2014,Jun,Sat,146169.076571952580,141012.329411849820,4172,35.04,5156.75,3.53,1.24,3.66,35.04,3759,No Promotion
2014-06-29T00:00:00.000Z,2014,Jun,Sun,62073.585412980981,60083.869836867430,1772,35.03,1989.72,3.21,1.12,3.31,35.04,4172,No Promotion
2014-06-30T00:00:00.000Z,2014,Jun,Mon,93619.846991295737,90294.376087688332,2672,35.04,3325.47,3.55,1.24,3.68,35.03,1772,No Promotion
2014-07-01T00:00:00.000Z,2014,Jul,Tue,180183.031356011370,173842.920925905870,5143,35.03,6340.11,3.52,1.23,3.65,35.04,2672,Promotion
2014-07-02T00:00:00.000Z,2014,Jul,Wed,104760.706235790000,101615.732015736360,2990,35.04,3144.97,3.00,1.05,3.09,35.03,5143,No Promotion
2014-07-03T00:00:00.000Z,2014,Jul,Thu,93450.533684910493,90927.089657647652,2667,35.04,2523.44,2.70,0.95,2.78,35.04,2990,No Promotion
2014-07-04T00:00:00.000Z,2014,Jul,Fri,98087.555903940738,95423.273987227221,2799,35.04,2664.28,2.72,0.95,2.79,35.04,2667,No Promotion
2014-07-05T00:00:00.000Z,2014,Jul,Sat,117562.262905349170,114395.627627446260,3355,35.04,3166.64,2.69,0.94,2.77,35.04,2799,No Promotion
2014-07-06T00:00:00.000Z,2014,Jul,Sun,70153.080972151351,68252.242209488730,2002,35.04,1900.84,2.71,0.95,2.79,35.04,3355,No Promotion
2014-07-07T00:00:00.000Z,2014,Jul,Mon,68918.415287491109,66990.881352152050,1967,35.04,1927.53,2.80,0.98,2.88,35.04,2002,No Promotion
2014-07-08T00:00:00.000Z,2014,Jul,Tue,108417.402833359640,105373.300033370980,3094,35.04,3044.10,2.81,0.98,2.89,35.04,1967,No Promotion
2014-07-09T00:00:00.000Z,2014,Jul,Wed,81802.608208501100,79496.494243965513,2335,35.03,2306.11,2.82,0.99,2.90,35.04,3094,No Promotion
2014-07-10T00:00:00.000Z,2014,Jul,Thu,103998.559733430490,101270.971050945980,2968,35.04,2727.59,2.62,0.92,2.69,35.03,2335,No Promotion
2014-07-11T00:00:00.000Z,2014,Jul,Fri,134018.089263477570,130633.262714548270,3825,35.04,3384.83,2.53,0.88,2.59,35.04,2968,No Promotion
2014-07-12T00:00:00.000Z,2014,Jul,Sat,99277.299503010508,96688.497813017515,2833,35.04,2588.80,2.61,0.91,2.68,35.04,3825,No Promotion
2014-07-13T00:00:00.000Z,2014,Jul,Sun,49705.231999920732,48370.308994006264,1419,35.03,1334.92,2.69,0.94,2.76,35.04,2833,No Promotion
2014-07-14T00:00:00.000Z,2014,Jul,Mon,75384.574550731340,73393.446593668908,2151,35.05,1991.13,2.64,0.93,2.71,35.03,1419,No Promotion
2014-07-15T00:00:00.000Z,2014,Jul,Tue,110288.234174190610,107437.380951612790,3148,35.03,2850.85,2.58,0.91,2.65,35.05,2151,Promotion
2014-07-16T00:00:00.000Z,2014,Jul,Wed,156536.686205421080,164641.353987485230,4825,32.44,-8104.67,-5.18,-1.68,-4.92,35.03,3148,Promotion
2014-07-17T00:00:00.000Z,2014,Jul,Thu,80823.059197921219,78844.860500337440,2307,35.03,1978.20,2.45,0.86,2.51,32.44,4825,No Promotion
2014-07-18T00:00:00.000Z,2014,Jul,Fri,124615.685608408810,121612.178924555960,3557,35.03,3003.51,2.41,0.84,2.47,35.03,2307,No Promotion
2014-07-19T00:00:00.000Z,2014,Jul,Sat,242758.950528375800,255779.854460493250,7485,32.43,-13020.90,-5.36,-1.74,-5.09,35.03,3557,Promotion
2014-07-20T00:00:00.000Z,2014,Jul,Sun,85078.243689436087,83020.514125462476,2428,35.04,2057.73,2.42,0.85,2.48,32.43,7485,No Promotion
2014-07-21T00:00:00.000Z,2014,Jul,Mon,86738.067427260859,84643.271827215489,2475,35.05,2094.80,2.42,0.85,2.47,35.04,2428,No Promotion
2014-07-22T00:00:00.000Z,2014,Jul,Tue,56673.615811620853,55278.707829230581,1618,35.03,1394.91,2.46,0.86,2.52,35.05,2475,No Promotion
2014-07-23T00:00:00.000Z,2014,Jul,Wed,165742.170464233520,173725.357520623020,5106,32.46,-7983.19,-4.82,-1.56,-4.60,35.03,1618,Promotion
2014-07-24T00:00:00.000Z,2014,Jul,Thu,95618.248803710856,92416.903838237486,2729,35.04,3201.34,3.35,1.17,3.46,32.46,5106,No Promotion
2014-07-25T00:00:00.000Z,2014,Jul,Fri,515698.795766175200,538260.271803906770,15897,32.44,-22561.48,-4.37,-1.42,-4.19,35.04,2729,Promotion
2014-07-26T00:00:00.000Z,2014,Jul,Sat,562590.366547840650,586670.514084788040,17343,32.44,-24080.15,-4.28,-1.39,-4.10,32.44,15897,No Promotion
2014-07-27T00:00:00.000Z,2014,Jul,Sun,266305.925889973240,277238.010361479830,8207,32.45,-10932.08,-4.11,-1.33,-3.94,32.44,17343,No Promotion
2014-07-28T00:00:00.000Z,2014,Jul,Mon,292634.745692819420,304508.379030807990,9018,32.45,-11873.63,-4.06,-1.32,-3.90,32.45,8207,No Promotion
2014-07-29T00:00:00.000Z,2014,Jul,Tue,212360.993077952150,221017.073099766830,6548,32.43,-8656.08,-4.08,-1.32,-3.92,32.45,9018,No Promotion
2014-07-30T00:00:00.000Z,2014,Jul,Wed,198019.332091535940,205903.824945207740,6102,32.45,-7884.49,-3.98,-1.29,-3.83,32.43,6548,No Promotion
2014-07-31T00:00:00.000Z,2014,Jul,Thu,295508.327294265790,307222.395421687510,9108,32.44,-11714.07,-3.96,-1.29,-3.81,32.45,6102,Promotion
2014-08-01T00:00:00.000Z,2014,Aug,Fri,611894.673180949640,636341.315926196170,18867,32.43,-24446.64,-4.00,-1.30,-3.84,32.44,9108,Promotion
2014-08-02T00:00:00.000Z,2014,Aug,Sat,628685.218828356010,653779.963453244070,19384,32.43,-25094.74,-3.99,-1.29,-3.84,32.43,18867,No Promotion
2014-08-03T00:00:00.000Z,2014,Aug,Sun,307272.683729956860,319500.009457128060,9473,32.44,-12227.33,-3.98,-1.29,-3.83,32.43,19384,No Promotion
2014-08-04T00:00:00.000Z,2014,Aug,Mon,362106.532635940820,376645.750934485810,11170,32.42,-14539.22,-4.02,-1.30,-3.86,32.44,9473,Promotion
2014-08-05T00:00:00.000Z,2014,Aug,Tue,262349.590972715760,272809.290443809880,8091,32.42,-10459.70,-3.99,-1.29,-3.83,32.42,11170,No Promotion
2014-08-06T00:00:00.000Z,2014,Aug,Wed,80697.903500791217,77649.636533253579,2303,35.04,3048.27,3.78,1.32,3.93,32.42,8091,No Promotion
2014-08-07T00:00:00.000Z,2014,Aug,Thu,103272.622713350370,99367.233222687966,2947,35.04,3905.39,3.78,1.33,3.93,35.04,2303,No Promotion
2014-08-08T00:00:00.000Z,2014,Aug,Fri,439421.422067073810,456509.621850220250,13542,32.45,-17088.20,-3.89,-1.26,-3.74,35.04,2947,Promotion
2014-08-09T00:00:00.000Z,2014,Aug,Sat,408616.350631913520,424340.949382785070,12588,32.46,-15724.60,-3.85,-1.25,-3.71,32.45,13542,No Promotion
2014-08-10T00:00:00.000Z,2014,Aug,Sun,195866.773019443380,203331.434784756480,6032,32.47,-7464.66,-3.81,-1.24,-3.67,32.46,12588,No Promotion
2014-08-11T00:00:00.000Z,2014,Aug,Mon,232347.353169289590,241134.527794406400,7158,32.46,-8787.17,-3.78,-1.23,-3.64,32.47,6032,Promotion
2014-08-12T00:00:00.000Z,2014,Aug,Tue,190325.181143384720,197438.111638514940,5863,32.46,-7112.93,-3.74,-1.21,-3.60,32.46,7158,No Promotion
2014-08-13T00:00:00.000Z,2014,Aug,Wed,197698.118550840940,205114.128948227270,6092,32.45,-7416.01,-3.75,-1.22,-3.62,32.46,5863,Promotion
2014-08-14T00:00:00.000Z,2014,Aug,Thu,177908.835604848510,184687.529140367060,5485,32.44,-6778.69,-3.81,-1.24,-3.67,32.45,6092,No Promotion
2014-08-15T00:00:00.000Z,2014,Aug,Fri,473321.882451753710,491559.422963044140,14587,32.45,-18237.54,-3.85,-1.25,-3.71,32.44,5485,No Promotion
2014-08-16T00:00:00.000Z,2014,Aug,Sat,541600.892159530780,562953.370773653730,16686,32.46,-21352.48,-3.94,-1.28,-3.79,32.45,14587,No Promotion
2014-08-17T00:00:00.000Z,2014,Aug,Sun,239513.979042657010,249203.120768224760,7380,32.45,-9689.14,-4.05,-1.31,-3.89,32.46,16686,No Promotion
2014-08-18T00:00:00.000Z,2014,Aug,Mon,255224.222552353230,265532.546204822200,7864,32.45,-10308.32,-4.04,-1.31,-3.88,32.45,7380,No Promotion
2014-08-19T00:00:00.000Z,2014,Aug,Tue,160372.039709029720,167021.157829008680,4941,32.46,-6649.12,-4.15,-1.35,-3.98,32.45,7864,No Promotion
2014-08-20T00:00:00.000Z,2014,Aug,Wed,171587.332252540160,174723.175427943560,5151,33.31,-3135.84,-1.83,-0.61,-1.79,32.46,4941,No Promotion
2014-08-21T00:00:00.000Z,2014,Aug,Thu,164208.060612595170,167239.648759931360,4928,33.32,-3031.59,-1.85,-0.62,-1.81,33.31,5151,No Promotion
2014-08-22T00:00:00.000Z,2014,Aug,Fri,376778.835704497640,384006.045320909000,11309,33.32,-7227.21,-1.92,-0.64,-1.88,33.32,4928,No Promotion
2014-08-23T00:00:00.000Z,2014,Aug,Sat,453633.473978322000,463250.071255097980,13613,33.32,-9616.60,-2.12,-0.71,-2.08,33.32,11309,No Promotion
2014-08-24T00:00:00.000Z,2014,Aug,Sun,214392.400852752590,218347.797776929420,6424,33.37,-3955.40,-1.84,-0.62,-1.81,33.32,13613,No Promotion
2014-08-25T00:00:00.000Z,2014,Aug,Mon,316404.062322430020,323293.396640473100,9493,33.33,-6889.33,-2.18,-0.73,-2.13,33.37,6424,Promotion
2014-08-26T00:00:00.000Z,2014,Aug,Tue,242824.501340454850,259860.512548685800,7619,31.87,-17036.01,-7.02,-2.24,-6.56,33.33,9493,No Promotion
2014-08-27T00:00:00.000Z,2014,Aug,Wed,274712.253284169590,304334.784643436840,8909,30.84,-29622.53,-10.78,-3.33,-9.73,31.87,7619,Promotion
2014-08-28T00:00:00.000Z,2014,Aug,Thu,258066.169394984580,287168.566089825410,8400,30.72,-29102.40,-11.28,-3.46,-10.13,30.84,8909,No Promotion
2014-08-29T00:00:00.000Z,2014,Aug,Fri,594007.213203712370,660937.804805603460,19317,30.75,-66930.59,-11.27,-3.46,-10.13,30.72,8400,No Promotion
2014-08-30T00:00:00.000Z,2014,Aug,Sat,717096.712818359370,797788.891976237530,23310,30.76,-80692.18,-11.25,-3.46,-10.11,30.75,19317,No Promotion
2014-08-31T00:00:00.000Z,2014,Aug,Sun,358170.996328816980,398562.607430158770,11646,30.75,-40391.61,-11.28,-3.47,-10.13,30.76,23310,No Promotion
2014-09-01T00:00:00.000Z,2014,Sep,Mon,594953.634906438760,662850.990761084130,19366,30.72,-67897.36,-11.41,-3.51,-10.24,30.75,11646,Promotion
2014-09-02T00:00:00.000Z,2014,Sep,Tue,469469.941025127600,523480.303345641700,15291,30.70,-54010.36,-11.50,-3.53,-10.32,30.72,19366,No Promotion
2014-09-03T00:00:00.000Z,2014,Sep,Wed,464067.799340212600,517180.543295555400,15100,30.73,-53112.74,-11.45,-3.52,-10.27,30.70,15291,No Promotion
2014-09-04T00:00:00.000Z,2014,Sep,Thu,312311.953981190690,348177.120545781860,10164,30.73,-35865.17,-11.48,-3.53,-10.30,30.73,15100,No Promotion
2014-09-05T00:00:00.000Z,2014,Sep,Fri,501279.000444480920,558766.690346946010,16310,30.73,-57487.69,-11.47,-3.52,-10.29,30.73,10164,No Promotion
2014-09-06T00:00:00.000Z,2014,Sep,Sat,552703.903758152500,616169.851431136490,17985,30.73,-63465.95,-11.48,-3.53,-10.30,30.73,16310,No Promotion
2014-09-07T00:00:00.000Z,2014,Sep,Sun,234153.762210715770,261088.386372967770,7620,30.73,-26934.62,-11.50,-3.53,-10.32,30.73,17985,No Promotion
2014-09-08T00:00:00.000Z,2014,Sep,Mon,244481.497729305790,272633.399802757780,7958,30.72,-28151.90,-11.51,-3.54,-10.33,30.73,7620,Promotion
2014-09-09T00:00:00.000Z,2014,Sep,Tue,122749.635278308810,120070.950188597450,3503,35.04,2678.69,2.18,0.76,2.23,30.72,7958,No Promotion
2014-09-10T00:00:00.000Z,2014,Sep,Wed,78736.402839721224,77071.542706110122,2247,35.04,1664.86,2.11,0.74,2.16,35.04,3503,No Promotion
2014-09-11T00:00:00.000Z,2014,Sep,Thu,70875.110668741108,69489.360846835130,2023,35.03,1385.75,1.96,0.68,1.99,35.04,2247,No Promotion
2014-09-12T00:00:00.000Z,2014,Sep,Fri,148634.391406875160,145956.139695920980,4242,35.04,2678.25,1.80,0.63,1.83,35.03,2023,No Promotion
2014-09-13T00:00:00.000Z,2014,Sep,Sat,171724.828781933960,168652.203571441700,4901,35.04,3072.63,1.79,0.63,1.82,35.04,4242,No Promotion
2014-09-14T00:00:00.000Z,2014,Sep,Sun,86435.698834951094,84948.374577163748,2467,35.04,1487.32,1.72,0.60,1.75,35.04,4901,No Promotion
2014-09-15T00:00:00.000Z,2014,Sep,Mon,120236.182703370010,118094.043193148910,3432,35.03,2142.14,1.78,0.62,1.81,35.04,2467,Promotion
2014-09-16T00:00:00.000Z,2014,Sep,Tue,83204.196694181097,81753.424593545584,2375,35.03,1450.77,1.74,0.61,1.77,35.03,3432,No Promotion
2014-09-17T00:00:00.000Z,2014,Sep,Wed,73768.034734920977,72471.919323404494,2105,35.04,1296.12,1.76,0.62,1.79,35.03,2375,No Promotion
2014-09-18T00:00:00.000Z,2014,Sep,Thu,69425.445115770970,68280.383276895183,1982,35.03,1145.06,1.65,0.58,1.68,35.04,2105,No Promotion
2014-09-19T00:00:00.000Z,2014,Sep,Fri,137154.954087791350,135276.909586045950,3915,35.03,1878.04,1.37,0.48,1.39,35.03,1982,No Promotion
2014-09-20T00:00:00.000Z,2014,Sep,Sat,153569.061880210150,151376.135589804620,4383,35.04,2192.93,1.43,0.50,1.45,35.03,3915,No Promotion
2014-09-21T00:00:00.000Z,2014,Sep,Sun,75633.320588686343,74546.668253599157,2159,35.03,1086.65,1.44,0.50,1.46,35.04,4383,No Promotion
2014-09-22T00:00:00.000Z,2014,Sep,Mon,90815.929812690869,89653.637589452905,2592,35.04,1162.29,1.28,0.45,1.30,35.03,2159,No Promotion
2014-09-23T00:00:00.000Z,2014,Sep,Tue,110118.156391470140,108880.408963183090,3143,35.04,1237.75,1.12,0.39,1.14,35.04,2592,No Promotion
2014-09-24T00:00:00.000Z,2014,Sep,Wed,209908.383111639710,223554.086601750660,6457,32.51,-13645.70,-6.50,-2.11,-6.10,35.04,3143,Promotion
2014-09-25T00:00:00.000Z,2014,Sep,Thu,358365.682968793440,382967.983175682950,11039,32.46,-24602.30,-6.87,-2.23,-6.42,32.51,6457,Promotion
2014-09-26T00:00:00.000Z,2014,Sep,Fri,585463.996007360170,625980.930209414680,18036,32.46,-40516.93,-6.92,-2.25,-6.47,32.46,11039,No Promotion
2014-09-27T00:00:00.000Z,2014,Sep,Sat,617019.091534420620,661010.591263862330,19017,32.45,-43991.50,-7.13,-2.31,-6.66,32.46,18036,Promotion
2014-09-28T00:00:00.000Z,2014,Sep,Sun,283850.597105499470,304440.651506454630,8747,32.45,-20590.05,-7.25,-2.35,-6.76,32.45,19017,No Promotion
2014-09-29T00:00:00.000Z,2014,Sep,Mon,264317.110368105820,283912.968697441680,8147,32.44,-19595.86,-7.41,-2.41,-6.90,32.45,8747,No Promotion
2014-09-30T00:00:00.000Z,2014,Sep,Tue,358024.981348825910,384823.439878072180,11036,32.44,-26798.46,-7.49,-2.43,-6.96,32.44,8147,No Promotion
2014-10-01T00:00:00.000Z,2014,Oct,Wed,594438.280780299680,639306.568782465420,18330,32.43,-44868.29,-7.55,-2.45,-7.02,32.44,11036,Promotion
2014-10-02T00:00:00.000Z,2014,Oct,Thu,470507.663044438870,506072.033341429080,14503,32.44,-35564.37,-7.56,-2.45,-7.03,32.43,18330,No Promotion
2014-10-03T00:00:00.000Z,2014,Oct,Fri,518693.528664872460,557939.369276368760,15986,32.45,-39245.84,-7.57,-2.46,-7.03,32.44,14503,No Promotion
2014-10-04T00:00:00.000Z,2014,Oct,Sat,656245.828428665760,705891.300262452220,20223,32.45,-49645.47,-7.57,-2.45,-7.03,32.45,15986,No Promotion
2014-10-05T00:00:00.000Z,2014,Oct,Sun,280055.117716763230,301279.654982431970,8631,32.45,-21224.54,-7.58,-2.46,-7.04,32.45,20223,No Promotion
2014-10-06T00:00:00.000Z,2014,Oct,Mon,375648.017455953700,404178.921055227930,11579,32.44,-28530.90,-7.60,-2.46,-7.06,32.45,8631,Promotion
2014-10-07T00:00:00.000Z,2014,Oct,Tue,78111.716463120727,74251.874725965463,2127,36.72,3859.84,4.94,1.81,5.20,32.44,11579,No Promotion
2014-10-08T00:00:00.000Z,2014,Oct,Wed,70509.132791540367,67141.979629084031,1923,36.67,3367.15,4.78,1.75,5.01,36.72,2127,No Promotion
2014-10-09T00:00:00.000Z,2014,Oct,Thu,103281.311047572060,98065.939078450887,2809,36.77,5215.37,5.05,1.86,5.32,36.67,1923,No Promotion
2014-10-10T00:00:00.000Z,2014,Oct,Fri,179841.431779723640,170757.581177206970,4891,36.77,9083.85,5.05,1.86,5.32,36.77,2809,No Promotion
2014-10-11T00:00:00.000Z,2014,Oct,Sat,138038.239752894880,131192.316771473650,3758,36.73,6845.92,4.96,1.82,5.22,36.77,4891,No Promotion
2014-10-12T00:00:00.000Z,2014,Oct,Sun,61037.562229970368,57992.341511187689,1661,36.75,3045.22,4.99,1.83,5.25,36.73,3758,No Promotion
2014-10-13T00:00:00.000Z,2014,Oct,Mon,86799.759454041719,82392.333264616391,2360,36.78,4407.43,5.08,1.87,5.35,36.75,1661,No Promotion
2014-10-14T00:00:00.000Z,2014,Oct,Tue,69570.501466700734,66313.940979270206,1894,36.73,3256.56,4.68,1.72,4.91,36.78,2360,No Promotion
2014-10-15T00:00:00.000Z,2014,Oct,Wed,130476.355345242440,124398.431629588510,3548,36.77,6077.92,4.66,1.71,4.89,36.73,1894,No Promotion
2014-10-16T00:00:00.000Z,2014,Oct,Thu,95229.773480081218,91087.851335542873,2591,36.75,4141.92,4.35,1.60,4.55,36.77,3548,No Promotion
2014-10-17T00:00:00.000Z,2014,Oct,Fri,121057.861283503050,116949.791274210730,3293,36.76,4108.07,3.39,1.25,3.51,36.75,2591,No Promotion
2014-10-18T00:00:00.000Z,2014,Oct,Sat,169498.916385324880,164492.946632848590,4611,36.76,5005.97,2.95,1.09,3.04,36.76,3293,No Promotion
2014-10-19T00:00:00.000Z,2014,Oct,Sun,90692.375875501952,87911.211583205484,2468,36.75,2781.16,3.07,1.13,3.16,36.76,4611,No Promotion
2014-10-20T00:00:00.000Z,2014,Oct,Mon,101723.915004092310,98870.811877197717,2773,36.68,2853.10,2.80,1.03,2.89,36.75,2468,Promotion
2014-10-21T00:00:00.000Z,2014,Oct,Tue,103395.691268742430,100424.155743322930,2815,36.73,2971.54,2.87,1.06,2.96,36.68,2773,No Promotion
2014-10-22T00:00:00.000Z,2014,Oct,Wed,99075.599096021819,96511.722157538141,2701,36.68,2563.88,2.59,0.95,2.66,36.73,2815,No Promotion
2014-10-23T00:00:00.000Z,2014,Oct,Thu,97476.144719572068,94763.842548765941,2651,36.77,2712.30,2.78,1.02,2.86,36.68,2701,No Promotion
2014-10-24T00:00:00.000Z,2014,Oct,Fri,248974.652782796390,241961.143245302640,6781,36.72,7013.51,2.82,1.03,2.90,36.77,2651,Promotion
2014-10-25T00:00:00.000Z,2014,Oct,Sat,302721.683300400330,294129.671123118610,8249,36.70,8592.01,2.84,1.04,2.92,36.72,6781,Promotion
2014-10-26T00:00:00.000Z,2014,Oct,Sun,128520.727803953660,124739.233948687960,3502,36.70,3781.49,2.94,1.08,3.03,36.70,8249,No Promotion
2014-10-27T00:00:00.000Z,2014,Oct,Mon,145185.268336084880,140651.937178420250,3949,36.77,4533.33,3.12,1.15,3.22,36.70,3502,No Promotion
2014-10-28T00:00:00.000Z,2014,Oct,Tue,89527.556631861706,87067.051318914280,2435,36.77,2460.51,2.75,1.01,2.83,36.77,3949,No Promotion
2014-10-29T00:00:00.000Z,2014,Oct,Wed,81991.882841411090,80112.548014988250,2232,36.73,1879.33,2.29,0.84,2.35,36.77,2435,No Promotion
2014-10-30T00:00:00.000Z,2014,Oct,Thu,69704.491112590491,68293.096389796119,1898,36.73,1411.39,2.02,0.74,2.07,36.73,2232,No Promotion
2014-10-31T00:00:00.000Z,2014,Oct,Fri,166652.394819223640,163319.716470676590,4537,36.73,3332.68,2.00,0.73,2.04,36.73,1898,No Promotion
2014-11-01T00:00:00.000Z,2014,Nov,Sat,247453.102185247580,242638.801197468390,6730,36.77,4814.30,1.95,0.72,1.98,36.73,4537,No Promotion
2014-11-02T00:00:00.000Z,2014,Nov,Sun,148476.181209174860,145646.336801694180,4038,36.77,2829.84,1.91,0.70,1.94,36.77,6730,No Promotion
2014-11-03T00:00:00.000Z,2014,Nov,Mon,205368.922634401240,201281.239025563000,5581,36.80,4087.68,1.99,0.73,2.03,36.77,4038,No Promotion
2014-11-04T00:00:00.000Z,2014,Nov,Tue,99244.681846049149,90949.442252201086,2519,39.40,8295.24,8.36,3.29,9.12,36.80,5581,No Promotion
2014-11-05T00:00:00.000Z,2014,Nov,Wed,72756.863100070492,67872.774326885235,1847,39.39,4884.09,6.71,2.64,7.20,39.40,2519,No Promotion
2014-11-06T00:00:00.000Z,2014,Nov,Thu,86867.458080595141,84486.086086063602,2309,37.62,2381.37,2.74,1.03,2.82,39.39,1847,Promotion
2014-11-07T00:00:00.000Z,2014,Nov,Fri,140167.803862205150,136539.203296446680,3722,37.66,3628.60,2.59,0.97,2.66,37.62,2309,No Promotion
2014-11-08T00:00:00.000Z,2014,Nov,Sat,160727.302782978950,156700.824995732310,4268,37.66,4026.48,2.51,0.94,2.57,37.66,3722,No Promotion
2014-11-09T00:00:00.000Z,2014,Nov,Sun,74115.628776445490,71994.346393653148,1968,37.66,2121.28,2.86,1.08,2.95,37.66,4268,No Promotion
2014-11-10T00:00:00.000Z,2014,Nov,Mon,76103.291516535493,73967.605694431360,2016,37.75,2135.69,2.81,1.06,2.89,37.66,1968,No Promotion
2014-11-11T00:00:00.000Z,2014,Nov,Tue,56303.366574580374,54996.866607590731,1497,37.61,1306.50,2.32,0.87,2.38,37.75,2016,No Promotion
2014-11-12T00:00:00.000Z,2014,Nov,Wed,49436.815864520373,48289.892276094746,1314,37.62,1146.92,2.32,0.87,2.38,37.61,1497,No Promotion
2014-11-13T00:00:00.000Z,2014,Nov,Thu,55033.122403980371,53997.218873107588,1466,37.54,1035.90,1.88,0.71,1.92,37.62,1314,Promotion
2014-11-14T00:00:00.000Z,2014,Nov,Fri,149808.165944726380,146994.895501131540,3984,37.60,2813.27,1.88,0.71,1.91,37.54,1466,No Promotion
2014-11-15T00:00:00.000Z,2014,Nov,Sat,180685.510729910310,176898.277820370740,4802,37.63,3787.23,2.10,0.79,2.14,37.60,3984,No Promotion
2014-11-16T00:00:00.000Z,2014,Nov,Sun,75871.436765220482,73905.810158820022,2017,37.62,1965.63,2.59,0.97,2.66,37.63,4802,No Promotion
2014-11-17T00:00:00.000Z,2014,Nov,Mon,86313.334083170121,84418.789109310630,2297,37.58,1894.54,2.19,0.82,2.24,37.62,2017,Promotion
2014-11-18T00:00:00.000Z,2014,Nov,Tue,62631.798752070368,61158.361090192768,1665,37.62,1473.44,2.35,0.88,2.41,37.58,2297,No Promotion
2014-11-19T00:00:00.000Z,2014,Nov,Wed,48529.103360340247,47409.554056467168,1291,37.59,1119.55,2.31,0.87,2.36,37.62,1665,No Promotion
2014-11-20T00:00:00.000Z,2014,Nov,Thu,51040.881368070251,50038.142634161086,1361,37.50,1002.74,1.96,0.74,2.00,37.59,1291,Promotion
2014-11-21T00:00:00.000Z,2014,Nov,Fri,53973.922240020001,47192.498284101879,1281,42.13,6781.42,12.56,5.29,14.37,37.50,1361,No Promotion
2014-11-22T00:00:00.000Z,2014,Nov,Sat,47497.982533509879,41179.088245459163,1122,42.33,6318.89,13.30,5.63,15.34,42.13,1281,No Promotion
2014-11-23T00:00:00.000Z,2014,Nov,Sun,31219.951528719885,26893.304677301025,737,42.36,4326.65,13.86,5.87,16.09,42.33,1122,No Promotion
2014-11-24T00:00:00.000Z,2014,Nov,Mon,26870.323873470003,23516.041718095501,641,41.92,3354.28,12.48,5.23,14.26,42.36,737,No Promotion
2014-11-25T00:00:00.000Z,2014,Nov,Tue,40530.642292680008,35674.190763166298,968,41.87,4856.45,11.98,5.02,13.61,41.92,641,Promotion
2014-11-26T00:00:00.000Z,2014,Nov,Wed,30371.431335049881,26054.849168281442,709,42.84,4316.58,14.21,6.09,16.57,41.87,968,No Promotion
2014-11-27T00:00:00.000Z,2014,Nov,Thu,37776.658766749882,32719.689636421641,880,42.93,5056.97,13.39,5.75,15.46,42.84,709,No Promotion
2014-11-28T00:00:00.000Z,2014,Nov,Fri,46818.205322610003,40652.576408851382,1096,42.72,6165.63,13.17,5.63,15.17,42.93,880,Promotion
2014-11-29T00:00:00.000Z,2014,Nov,Sat,88321.625549760734,79880.243682936474,2068,42.71,8441.38,9.56,4.08,10.57,42.72,1096,Promotion
